"Block","Pos","rawWeight","Weight"
"E3",156,70.45,38.0028813559322
"E3",157,44.29,11.8428813559322
"E3",158,48.66,16.2128813559322
"E3",159,41.32,8.8728813559322
"E3",160,41.17,8.7228813559322
"E3",161,88.6,56.1528813559322
"E3",162,37.53,5.0828813559322
"E3",163,45.44,12.9928813559322
"E3",164,47.6,15.1528813559322
"E3",165,76.54,44.0928813559322
"E3",166,68.96,36.5128813559322
"E3",167,32.47,0.0228813559321992
"E3",168,54.92,22.4728813559322
"E3",169,33.56,1.1128813559322
"E3",170,37.47,5.0228813559322
"E3",171,52.91,20.4628813559322
"E3",172,78.46,46.0128813559322
"E3",173,62.25,29.8028813559322
"E3",174,34.83,2.3828813559322
"E3",175,52.46,20.0128813559322
"E3",176,45.47,13.0228813559322
"E3",177,36.81,4.3628813559322
"E3",178,55.71,23.2628813559322
"E3",179,39.59,7.1428813559322
"E3",180,61.41,28.9628813559322
"E3",181,40.11,7.6628813559322
"E3",182,33.1,0.652881355932202
"E3",183,59.14,26.6928813559322
"E3",184,59.84,27.3928813559322
"E3",185,39.15,6.7028813559322
"E3",186,37.33,4.8828813559322
"E3",187,42.2,9.7528813559322
"E3",188,44.18,11.7328813559322
"E3",189,34.98,2.5328813559322
"E3",190,43.91,11.4628813559322
"E3",191,33.19,0.742881355932198
"E3",192,39.6,7.1528813559322
"E3",193,57.62,25.1728813559322
"E3",194,72.7,40.2528813559322
"E3",195,53.43,20.9828813559322
"E3",196,68.66,36.2128813559322
"E3",197,50.09,17.6428813559322
"E3",198,37.84,5.3928813559322
"E3",199,81.43,48.9828813559322
"E3",200,60.58,28.1328813559322
"E4",1,32.51,0.0628813559321983
"E4",2,32.9,0.452881355932199
"E4",3,65.01,32.5628813559322
"E4",4,64.95,32.5028813559322
"E4",5,46.82,14.3728813559322
"E4",6,33.96,1.5128813559322
"E4",7,41.49,9.0428813559322
"E4",8,33.06,0.612881355932203
"E4",9,37.16,4.7128813559322
"E4",10,36.57,4.1228813559322
"E4",11,49.27,16.8228813559322
"E4",12,47.73,15.2828813559322
"E4",13,52.39,19.9428813559322
"E4",14,45.47,13.0228813559322
"E4",15,35.26,2.8128813559322
"E4",16,42.12,9.6728813559322
"E4",17,50.55,18.1028813559322
"E4",18,49.08,16.6328813559322
"E4",19,43.26,10.8128813559322
"E4",20,41.99,9.5428813559322
"E4",21,44.78,12.3328813559322
"E4",22,36.85,4.4028813559322
"E4",23,37.78,5.3328813559322
"E4",24,40.36,7.9128813559322
"E4",25,35.01,2.5628813559322
"E4",26,36.15,3.7028813559322
"E4",27,41.95,9.5028813559322
"E4",28,69.54,37.0928813559322
"E4",29,33.98,1.5328813559322
"E4",30,47.41,14.9628813559322
"E4",31,32.87,0.422881355932198
"E4",32,38.55,6.1028813559322
"E4",33,46.09,13.6428813559322
"E4",34,52.43,19.9828813559322
"E4",35,45.79,13.3428813559322
"E4",36,44.49,12.0428813559322
"E4",37,38.6,6.1528813559322
"E4",38,56.68,24.2328813559322
"E4",39,34.17,1.7228813559322
"E4",40,36.35,3.9028813559322
"E4",41,35.71,3.2628813559322
"E4",42,35.55,3.1028813559322
"E4",43,44.86,12.4128813559322
"E4",44,40.95,8.5028813559322
"E4",45,39.46,7.0128813559322
"E4",46,45.26,12.8128813559322
"E4",47,33.07,0.622881355932201
"E4",48,35.08,2.6328813559322
"E4",49,39.03,6.5828813559322
"E4",50,37.01,4.5628813559322
"E4",51,40.06,7.6128813559322
"E4",52,49.67,17.2228813559322
"E4",53,35.44,2.9928813559322
"E4",54,36.52,4.0728813559322
"E4",55,40.75,8.3028813559322
"E4",56,33.24,0.792881355932202
"E4",57,36.24,3.7928813559322
"E4",58,33.66,1.2128813559322
"E4",59,34.12,1.6728813559322
"E4",60,32.78,0.332881355932201
"E4",61,33.66,1.2128813559322
"E4",62,40.78,8.3328813559322
"E4",63,57.94,25.4928813559322
"E4",64,33.12,0.672881355932198
"E4",65,36.97,4.5228813559322
"E4",66,36.15,3.7028813559322
"E4",67,33.36,0.9128813559322
"E4",68,39.3,6.8528813559322
"E4",69,36.18,3.7328813559322
"E4",70,38,5.5528813559322
"E4",71,39.84,7.3928813559322
"E4",72,35.23,2.7828813559322
"E4",73,55.41,22.9628813559322
"E4",74,35.23,2.7828813559322
"E4",75,40.76,8.3128813559322
"E4",76,33.19,0.742881355932198
"E4",77,32.94,0.492881355932198
"E4",78,34.2,1.7528813559322
"E4",79,34.15,1.7028813559322
"E4",80,33.33,0.882881355932199
"E4",81,37.46,5.0128813559322
"E4",82,33.42,0.972881355932202
"E4",83,44.98,12.5328813559322
"E4",84,35.97,3.5228813559322
"E4",85,36.78,4.3328813559322
"E4",86,36.28,3.8328813559322
"E4",87,36.43,3.9828813559322
"E4",88,35.08,2.6328813559322
"E4",89,48.01,15.5628813559322
"E4",90,39.26,6.8128813559322
"E4",91,46.17,13.7228813559322
"E4",92,34.38,1.9328813559322
"E4",93,44.44,11.9928813559322
"E4",94,34.55,2.1028813559322
"E4",95,34.44,1.9928813559322
"E4",96,41.31,8.8628813559322
"E4",97,42.39,9.9428813559322
"E4",98,33.27,0.822881355932203
"E4",99,46.2,13.7528813559322
"E4",100,60.29,27.8428813559322
"E4",101,47.96,15.5128813559322
"E4",102,48.51,16.0628813559322
"E4",103,79.29,46.8428813559322
"E4",104,46.12,13.6728813559322
"E4",105,39.25,6.8028813559322
"E4",106,37.53,5.0828813559322
"E4",107,37.88,5.4328813559322
"E4",108,52.27,19.8228813559322
"E4",109,33.4,0.952881355932199
"E4",110,33.48,1.0328813559322
"E4",111,41.8,9.3528813559322
"E4",112,64.35,31.9028813559322
"E4",113,46.58,14.1328813559322
"E4",114,33.26,0.812881355932198
"E4",115,45.41,12.9628813559322
"E4",116,32.57,0.122881355932201
"E4",117,36.29,3.8428813559322
"E4",118,45.18,12.7328813559322
"E4",119,33.64,1.1928813559322
"E4",120,44.86,12.4128813559322
"E4",121,49.49,17.0428813559322
"E4",122,33.03,0.582881355932201
"E4",123,33.61,1.1628813559322
"E4",124,41.27,8.8228813559322
"E4",125,34.76,2.3128813559322
"E4",126,55.13,22.6828813559322
"E4",127,39.96,7.5128813559322
"E4",128,70.42,37.9728813559322
"E4",129,37.56,5.1128813559322
"E4",130,33.2,0.752881355932203
"E4",131,52.52,20.0728813559322
"E4",132,45.31,12.8628813559322
"E4",133,33.03,0.582881355932201
"E4",134,39.06,6.6128813559322
"E4",135,40.4,7.9528813559322
"E4",136,51.53,19.0828813559322
"E4",137,32.55,0.102881355932197
"E4",138,42.75,10.3028813559322
"E4",139,35.92,3.4728813559322
"E4",140,69.24,36.7928813559322
"E4",141,37.97,5.5228813559322
"E4",142,39.35,6.9028813559322
"E4",143,62.75,30.3028813559322
"E4",144,33.29,0.842881355932199
"E4",145,32.05,0
"E4",146,38.68,6.2328813559322
"E4",147,38.03,5.5828813559322
"E4",148,52.93,20.4828813559322
"E4",149,37.41,4.9628813559322
"E4",150,36.48,4.0328813559322
"E4",151,41.44,8.9928813559322
"E4",152,38.24,5.7928813559322
"E4",153,33.99,1.5428813559322
"E4",154,40.78,8.3328813559322
"E4",155,33.02,0.572881355932203
"E4",156,32.77,0.322881355932203
