"Block","Pos","Ind","rawWeight","Weight"
"E5",139,"E5-139",NA,0
"E5",140,"E5-140",NA,0
"E5",141,"E5-141",NA,0
"E5",142,"E5-142",NA,0
"E5",143,"E5-143",NA,0
"E5",144,"E5-144",NA,0
"E5",145,"E5-145",NA,0
"E5",146,"E5-146",NA,0
"E5",147,"E5-147",NA,0
"E5",148,"E5-148",NA,0
"E5",149,"E5-149",NA,0
"E5",150,"E5-150",NA,0
"E5",151,"E5-151",NA,0
"E5",152,"E5-152",NA,0
"E5",153,"E5-153",30.66,0.465882352941179
"E5",154,"E5-154",NA,0
"E5",155,"E5-155",NA,0
"E5",156,"E5-156",NA,0
"E5",157,"E5-157",NA,0
"E5",158,"E5-158",NA,0
"E5",159,"E5-159",NA,0
"E5",160,"E5-160",NA,0
"E5",161,"E5-161",NA,0
"E5",162,"E5-162",NA,0
"E5",163,"E5-163",NA,0
"E5",164,"E5-164",NA,0
"E5",165,"E5-165",NA,0
"E5",166,"E5-166",NA,0
"E5",167,"E5-167",NA,0
"E5",168,"E5-168",NA,0
"E5",169,"E5-169",NA,0
"E5",170,"E5-170",NA,0
"E5",171,"E5-171",NA,0
"E5",172,"E5-172",NA,0
"E5",173,"E5-173",NA,0
"E5",174,"E5-174",NA,0
"E5",175,"E5-175",NA,0
"E5",176,"E5-176",NA,0
"E5",177,"E5-177",NA,0
"E5",178,"E5-178",NA,0
"E5",179,"E5-179",NA,0
"E5",180,"E5-180",NA,0
"E5",181,"E5-181",NA,0
"E5",182,"E5-182",NA,0
"E5",183,"E5-183",NA,0
"E5",184,"E5-184",NA,0
"E5",185,"E5-185",NA,0
"E5",186,"E5-186",NA,0
"E5",187,"E5-187",NA,0
"E5",188,"E5-188",NA,0
"E5",189,"E5-189",NA,0
"E5",190,"E5-190",NA,0
"E5",191,"E5-191",NA,0
"E5",192,"E5-192",NA,0
"E5",193,"E5-193",NA,0
"E5",194,"E5-194",NA,0
"E5",195,"E5-195",NA,0
"E5",196,"E5-196",NA,0
"E5",197,"E5-197",NA,0
"E5",198,"E5-198",NA,0
"E5",199,"E5-199",NA,0
"E5",200,"E5-200",30.3,0.10588235294118
"E6",1,"E6-1",53.89,23.6958823529412
"E6",2,"E6-2",30.99,0.795882352941177
"E6",3,"E6-3",28.78,0
"E6",4,"E6-4",30.5,0.305882352941179
"E6",5,"E6-5",53.7,23.5058823529412
"E6",6,"E6-6",38.99,8.79588235294118
"E6",7,"E6-7",32.17,1.97588235294118
"E6",8,"E6-8",33.47,3.27588235294118
"E6",9,"E6-9",33.76,3.56588235294118
"E6",10,"E6-10",29.33,0
"E6",11,"E6-11",50.83,20.6358823529412
"E6",12,"E6-12",32.98,2.78588235294118
"E6",13,"E6-13",31.91,1.71588235294118
"E6",14,"E6-14",41.15,10.9558823529412
"E6",15,"E6-15",35.91,5.71588235294118
"E6",16,"E6-16",53.36,23.1658823529412
"E6",17,"E6-17",36.41,6.21588235294118
"E6",18,"E6-18",38.24,8.04588235294118
"E6",19,"E6-19",45.69,15.4958823529412
"E6",20,"E6-20",36.22,6.02588235294118
"E6",21,"E6-21",40.82,10.6258823529412
"E6",22,"E6-22",37.64,7.44588235294118
"E6",23,"E6-23",35.53,5.33588235294118
"E6",24,"E6-24",31.15,0.955882352941178
"E6",25,"E6-25",33.65,3.45588235294118
"E6",26,"E6-26",35.38,5.18588235294118
"E6",27,"E6-27",30.93,0.735882352941179
"E6",28,"E6-28",50.21,20.0158823529412
"E6",29,"E6-29",33.08,2.88588235294118
"E6",30,"E6-30",36.54,6.34588235294118
"E6",31,"E6-31",41.6,11.4058823529412
"E6",32,"E6-32",31.4,1.20588235294118
"E6",33,"E6-33",36.94,6.74588235294118
"E6",34,"E6-34",32.91,2.71588235294118
"E6",35,"E6-35",41.36,11.1658823529412
"E6",36,"E6-36",44.78,14.5858823529412
"E6",37,"E6-37",32.33,2.13588235294118
"E6",38,"E6-38",37.07,6.87588235294118
"E6",39,"E6-39",37.06,6.86588235294118
"E6",40,"E6-40",32.01,1.81588235294118
"E6",41,"E6-41",30.86,0.665882352941178
"E6",42,"E6-42",31.63,1.43588235294118
"E6",43,"E6-43",36.36,6.16588235294118
"E6",44,"E6-44",30.16,0
"E6",45,"E6-45",32.72,2.52588235294118
"E6",46,"E6-46",53.18,22.9858823529412
"E6",47,"E6-47",32.79,2.59588235294118
"E6",48,"E6-48",35.2,5.00588235294118
"E6",49,"E6-49",38.82,8.62588235294118
"E6",50,"E6-50",43.11,12.9158823529412
"E6",51,"E6-51",53.73,23.5358823529412
